CET,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,MaxWindCat,MaxTemp_capped,Temp_Range,DewPoint_Range,Humidity_Range,Precipitation_Flag
1997-04-27,24.0,19.0,15.0,11.0,9.0,8.0,67.0,55.0,41.0,1023,1021,1019,10.0,10.0,10.0,34,16,43.98830576155163,0.0,4.0,Rain,278,30-40,24.0,9.0,3.0,26.0,0
1997-04-28,26.0,19.0,12.0,13.0,11.0,6.0,82.0,57.0,42.0,1026,1024,1022,10.0,10.0,10.0,13,6,43.98830576155163,0.0,1.0,Rain,36,10-20,26.0,14.0,7.0,40.0,0
1997-04-29,26.0,19.0,12.0,14.0,12.0,9.0,94.0,61.0,39.0,1023,1021,1019,10.0,10.0,10.0,19,5,43.98830576155163,0.0,1.0,Rain,33,10-20,26.0,14.0,5.0,55.0,0
1997-04-30,27.0,19.0,12.0,9.0,7.0,2.0,72.0,45.0,26.0,1020,1018,1015,14.64407356948229,11.719856948228882,9.134877384196185,13,6,43.98830576155163,0.0,3.2060661764705882,Rain,60,10-20,27.0,15.0,7.0,46.0,0
1997-05-01,27.0,18.0,10.0,12.0,9.0,2.0,82.0,54.0,36.0,1022,1020,1017,14.64407356948229,11.719856948228882,9.134877384196185,13,5,43.98830576155163,0.0,3.2060661764705882,Rain,214,10-20,27.0,17.0,10.0,46.0,0
1997-05-02,27.0,19.0,11.0,13.0,11.0,7.0,88.0,57.0,42.0,1023,1021,1020,10.0,10.0,10.0,14,5,43.98830576155163,0.0,6.0,Rain,175,10-20,27.0,16.0,6.0,46.0,0
1997-05-03,26.0,20.0,15.0,13.0,11.0,9.0,77.0,52.0,42.0,1023,1021,1019,10.0,10.0,10.0,19,6,27.0,0.0,4.0,Rain,231,10-20,26.0,11.0,4.0,35.0,0
1997-05-04,26.0,20.0,14.0,14.0,12.0,10.0,77.0,57.0,41.0,1019,1016,1012,10.0,10.0,10.0,32,10,52.0,0.0,3.0,Rain,235,30-40,26.0,12.0,4.0,36.0,0
1997-05-05,21.0,17.0,14.0,13.0,11.0,9.0,94.0,66.0,49.0,1011,1009,1006,10.0,10.0,5.0,45,29,72.0,0.0,4.0,Rain,259,40-50,21.0,7.0,4.0,45.0,0
1997-05-06,17.0,13.0,10.0,12.0,4.0,1.0,88.0,58.0,39.0,1013,1011,1007,10.0,10.0,10.0,37,24,52.0,0.0,4.0,Rain,282,30-40,17.0,7.0,11.0,49.0,0
1997-05-07,14.0,11.0,8.0,6.0,3.0,-1.0,76.0,57.0,41.0,1022,1010,1007,10.0,10.0,8.0,37,24,64.0,0.0,5.0,Rain,297,30-40,14.0,6.0,7.0,35.0,0
1997-05-08,19.0,11.0,3.0,4.0,2.0,-2.0,75.0,52.0,37.0,1018,1017,1015,10.0,10.0,10.0,16,6,34.0,0.0,2.0,Rain,291,10-20,19.0,16.0,6.0,38.0,0
1997-05-09,21.0,13.0,7.0,7.0,6.0,3.0,81.0,56.0,40.0,1017,1016,1014,10.0,10.0,10.0,13,6,43.98830576155163,0.0,3.0,Rain,296,10-20,21.0,14.0,4.0,41.0,0
1997-05-10,23.0,14.0,7.0,10.0,8.0,5.0,93.0,62.0,43.0,1016,1014,1011,10.0,10.0,10.0,23,6,37.0,0.0,3.0,Rain,257,20-30,23.0,16.0,5.0,50.0,0
1997-05-11,22.0,16.0,9.0,10.0,7.0,5.0,82.0,56.0,38.0,1016,1013,1012,10.0,10.0,10.0,19,10,45.0,0.0,3.0,Rain,234,10-20,22.0,13.0,5.0,44.0,0
1997-05-12,24.0,18.0,12.0,11.0,9.0,7.0,77.0,57.0,38.0,1018,1016,1014,10.0,10.0,10.0,24,3,34.0,0.0,3.0,Rain,241,20-30,24.0,12.0,4.0,39.0,0
1997-05-13,20.0,17.0,14.0,14.0,12.0,10.0,100.0,79.0,68.0,1018,1016,1015,10.0,10.0,5.0,21,6,43.98830576155163,0.0,5.0,Rain-Thunderstorm,82,20-30,20.0,6.0,4.0,32.0,0
1997-05-14,22.0,16.0,11.0,13.0,11.0,9.0,100.0,77.0,43.0,1017,1015,1014,10.0,10.0,8.0,19,8,43.98830576155163,0.0,3.0,Rain-Thunderstorm,17,10-20,22.0,11.0,4.0,57.0,0
1997-05-15,24.0,17.0,10.0,12.0,11.0,7.0,100.0,74.0,38.0,1016,1013,1010,10.0,10.0,7.0,26,3,45.0,0.0,4.0,Rain-Thunderstorm,253,20-30,24.0,14.0,5.0,62.0,0
1997-05-16,19.0,16.0,12.0,13.0,11.0,7.0,100.0,76.0,52.0,1013,1012,1010,10.0,10.0,10.0,23,6,42.0,0.0,5.0,Rain-Thunderstorm,240,20-30,19.0,7.0,6.0,48.0,0
1997-05-17,18.0,14.0,11.0,11.0,8.0,5.0,100.0,69.0,42.0,1016,1014,1013,10.0,10.0,10.0,21,11,43.98830576155163,0.0,5.0,Rain,228,20-30,18.0,7.0,6.0,58.0,0
1997-05-18,23.0,14.0,7.0,9.0,8.0,7.0,100.0,66.0,38.0,1016,1014,1010,10.0,10.0,10.0,26,6,43.98830576155163,0.0,4.0,Rain,215,20-30,23.0,16.0,2.0,62.0,0
1997-05-19,20.0,16.0,12.0,12.0,9.0,7.0,94.0,66.0,46.0,1014,1012,1010,10.0,10.0,8.0,34,16,55.0,0.0,6.0,Rain,248,30-40,20.0,8.0,5.0,48.0,0
1997-05-20,21.0,16.0,12.0,10.0,8.0,7.0,88.0,59.0,43.0,1016,1015,1014,10.0,10.0,10.0,23,11,37.0,0.0,4.0,Rain,249,20-30,21.0,9.0,3.0,45.0,0
1997-05-21,24.0,17.0,10.0,12.0,8.0,6.0,94.0,57.0,36.0,1017,1016,1014,10.0,10.0,10.0,16,6,32.0,0.0,3.0,Rain,249,10-20,24.0,14.0,6.0,58.0,0
1997-05-22,25.0,18.0,10.0,11.0,8.0,6.0,88.0,54.0,34.0,1017,1015,1012,10.0,10.0,10.0,11,3,43.98830576155163,0.0,3.0,Rain,277,10-20,25.0,15.0,5.0,54.0,0
1997-05-23,27.0,18.0,10.0,11.0,9.0,7.0,82.0,52.0,32.0,1013,1011,1008,10.0,10.0,10.0,23,6,43.98830576155163,0.0,3.0,Rain,190,20-30,27.0,17.0,4.0,50.0,0
1997-05-24,24.0,19.0,14.0,13.0,12.0,11.0,88.0,64.0,47.0,1019,1012,1011,10.0,10.0,10.0,26,16,43.98830576155163,0.0,5.0,Rain,135,20-30,24.0,10.0,2.0,41.0,0
1997-05-25,18.0,16.0,13.0,15.0,13.0,11.0,100.0,85.0,68.0,1015,1013,1011,10.0,9.0,2.0,24,11,45.0,0.0,6.0,Rain,25,20-30,18.0,5.0,4.0,32.0,0
1997-05-26,22.0,17.0,13.0,15.0,13.0,11.0,94.0,78.0,56.0,1017,1016,1015,10.0,10.0,6.0,11,3,43.98830576155163,0.0,5.0,Rain,346,10-20,22.0,9.0,4.0,38.0,0
1997-05-27,25.0,18.0,12.0,14.0,12.0,9.0,94.0,65.0,36.0,1018,1017,1015,10.0,10.0,10.0,14,5,43.98830576155163,0.0,4.0,Rain,279,10-20,25.0,13.0,5.0,58.0,0
1997-05-28,27.0,20.0,13.0,13.0,11.0,8.0,88.0,58.0,34.0,1017,1016,1014,10.0,10.0,10.0,19,6,43.98830576155163,0.0,3.0,Rain,266,10-20,27.0,14.0,5.0,54.0,0
1997-05-29,29.0,21.0,14.0,13.0,12.0,8.0,88.0,56.0,35.0,1018,1016,1014,10.0,10.0,10.0,16,3,43.98830576155163,0.0,5.0,Rain,13,10-20,29.0,15.0,5.0,53.0,0
1997-05-30,27.0,21.0,15.0,15.0,13.0,11.0,88.0,59.0,41.0,1019,1016,1012,10.0,10.0,7.0,21,8,43.98830576155163,0.0,3.0,Rain-Thunderstorm,111,20-30,27.0,12.0,4.0,47.0,0
1997-05-31,22.0,17.0,13.0,13.0,12.0,8.0,94.0,76.0,43.0,1015,1013,1010,10.0,10.0,8.0,26,10,43.98830576155163,0.0,5.0,Rain-Thunderstorm,52,20-30,22.0,9.0,5.0,51.0,0
1997-06-01,22.0,18.0,14.0,15.0,11.0,9.0,88.0,66.0,49.0,1010,1009,1007,10.0,10.0,5.0,35,11,53.0,0.0,4.0,Rain,273,30-40,22.0,8.0,6.0,39.0,0
1997-06-02,21.0,18.0,15.0,12.0,11.0,10.0,82.0,67.0,49.0,1017,1013,1010,10.0,10.0,10.0,34,24,47.0,0.0,5.0,Rain,261,30-40,21.0,6.0,2.0,33.0,0
1997-06-03,24.0,17.0,11.0,12.0,10.0,8.0,94.0,62.0,38.0,1018,1016,1012,10.0,10.0,9.0,11,5,43.98830576155163,0.0,4.0,Rain,199,10-20,24.0,13.0,4.0,56.0,0
1997-06-04,19.0,17.0,14.0,14.0,12.0,10.0,94.0,74.0,64.0,1012,1010,1006,10.0,10.0,7.0,29,8,43.98830576155163,0.0,6.0,Rain,180,20-30,19.0,5.0,4.0,30.0,0
1997-06-05,20.0,16.0,12.0,15.0,11.0,9.0,94.0,79.0,56.0,1012,1009,1008,10.0,9.0,1.0,26,14,43.98830576155163,0.0,5.0,Rain,212,20-30,20.0,8.0,6.0,38.0,0
1997-06-06,25.0,20.0,15.0,15.0,13.0,10.0,77.0,66.0,47.0,1014,1013,1012,10.0,10.0,10.0,26,11,40.0,0.0,4.0,Rain,200,20-30,25.0,10.0,5.0,30.0,0
1997-06-07,26.0,20.0,15.0,14.0,12.0,8.0,82.0,61.0,39.0,1017,1014,1012,10.0,10.0,10.0,26,10,48.0,0.0,4.0,Rain,227,20-30,26.0,11.0,6.0,43.0,0
1997-06-08,27.0,19.0,11.0,12.0,10.0,8.0,88.0,56.0,32.0,1020,1019,1017,10.0,10.0,10.0,10,3,26.0,0.0,4.0,Rain,246,0-10,27.0,16.0,4.0,56.0,0
1997-06-09,31.0,22.0,14.0,15.0,13.0,10.0,82.0,55.0,33.0,1020,1018,1015,10.0,10.0,10.0,19,5,35.0,0.0,4.0,Rain,222,10-20,31.0,17.0,5.0,49.0,0
1997-06-10,28.0,23.0,19.0,15.0,13.0,10.0,68.0,51.0,39.0,1016,1015,1012,10.0,10.0,10.0,27,11,43.98830576155163,0.0,4.0,Rain,215,20-30,28.0,9.0,5.0,29.0,0
1997-06-11,27.0,22.0,17.0,13.0,12.0,8.0,73.0,52.0,36.0,1016,1015,1014,10.0,10.0,10.0,26,16,26.0,0.0,2.0,Rain,233,20-30,27.0,10.0,5.0,37.0,0
1997-06-12,28.0,21.0,14.0,14.0,11.0,7.0,88.0,52.0,26.0,1014,1013,1011,10.0,10.0,10.0,16,5,34.0,0.0,3.0,Rain,233,10-20,28.0,14.0,7.0,62.0,0
1997-06-13,29.0,22.0,16.0,14.0,12.0,9.0,72.0,50.0,35.0,1012,1011,1010,10.0,10.0,10.0,32,13,53.0,0.0,1.0,Rain,212,30-40,29.0,13.0,5.0,37.0,0
1997-06-14,30.0,24.0,18.0,15.0,13.0,7.0,73.0,50.0,32.0,1016,1015,1012,10.0,10.0,10.0,19,10,43.98830576155163,0.0,3.0,Rain,272,10-20,30.0,12.0,8.0,41.0,0
1997-06-15,30.0,23.0,16.0,14.0,12.0,8.0,60.0,46.0,35.0,1018,1017,1016,10.0,10.0,10.0,27,10,35.0,0.0,2.0,Rain,233,20-30,30.0,14.0,6.0,25.0,0
1997-06-16,28.0,21.0,14.0,12.0,9.0,5.0,77.0,47.0,32.0,1017,1016,1015,10.0,10.0,10.0,26,6,37.0,0.0,1.0,Rain,298,20-30,28.0,14.0,7.0,45.0,0
1997-06-17,24.0,19.0,14.0,13.0,9.0,5.0,67.0,53.0,42.0,1018,1017,1015,10.0,10.0,10.0,13,5,43.98830576155163,0.0,5.0,Rain,9,10-20,24.0,10.0,8.0,25.0,0
1997-06-18,26.0,20.0,15.0,15.0,12.0,9.0,83.0,61.0,44.0,1017,1016,1014,10.0,10.0,7.0,21,10,43.98830576155163,0.0,3.0,Rain-Thunderstorm,38,20-30,26.0,11.0,6.0,39.0,0
1997-06-19,28.0,21.0,14.0,14.0,11.0,5.0,94.0,59.0,32.0,1016,1014,1012,10.0,10.0,10.0,16,3,27.0,0.0,3.0,Rain,275,10-20,28.0,14.0,9.0,62.0,0
1997-06-20,30.0,21.0,12.0,11.0,9.0,6.0,77.0,47.0,29.0,1014,1012,1009,10.0,10.0,10.0,26,6,42.0,0.0,1.0,Rain,269,20-30,30.0,18.0,5.0,48.0,0
1997-06-21,28.0,22.0,16.0,14.0,12.0,8.0,68.0,48.0,36.0,1011,1010,1008,10.0,10.0,10.0,37,14,55.0,0.0,2.0,Rain,267,30-40,28.0,12.0,6.0,32.0,0
1997-06-22,25.0,20.0,15.0,10.0,8.0,5.0,59.0,47.0,32.0,1016,1014,1011,10.0,10.0,10.0,26,16,43.98830576155163,0.0,3.0,Rain,286,20-30,25.0,10.0,5.0,27.0,0
1997-06-23,28.0,19.0,11.0,10.0,8.0,5.0,67.0,46.0,32.0,1018,1017,1015,10.0,10.0,10.0,11,3,43.98830576155163,0.0,1.0,Rain,28,10-20,28.0,17.0,5.0,35.0,0
1997-06-24,30.0,22.0,15.0,15.0,11.0,7.0,63.0,47.0,33.0,1019,1017,1014,10.0,10.0,10.0,14,6,26.0,0.0,2.0,Rain,346,10-20,30.0,15.0,8.0,30.0,0
1997-06-25,33.0,24.0,15.0,13.0,10.0,7.0,59.0,41.0,29.0,1015,1013,1008,10.0,10.0,10.0,29,10,40.0,0.0,1.0,Rain,271,20-30,33.0,18.0,6.0,30.0,0
1997-06-26,29.0,22.0,16.0,15.0,11.0,7.0,59.0,45.0,34.0,1010,1006,1002,10.0,10.0,10.0,29,10,29.0,0.0,3.0,Rain,298,20-30,29.0,13.0,8.0,25.0,0
1997-06-27,24.0,19.0,15.0,10.0,8.0,5.0,55.0,46.0,38.0,1005,1003,1002,10.0,10.0,10.0,24,14,43.98830576155163,0.0,4.0,Rain,353,20-30,24.0,9.0,5.0,17.0,0
1997-06-28,19.0,16.0,13.0,8.0,7.0,5.0,72.0,57.0,43.0,1009,1005,1002,10.0,10.0,8.0,37,11,61.0,0.0,5.0,Rain,312,30-40,19.0,6.0,3.0,29.0,0
1997-06-29,20.0,16.0,12.0,9.0,8.0,7.0,72.0,57.0,46.0,1014,1011,1009,10.0,10.0,10.0,21,13,43.98830576155163,0.0,4.0,Rain,285,20-30,20.0,8.0,2.0,26.0,0
1997-06-30,24.0,17.0,11.0,9.0,8.0,6.0,76.0,51.0,36.0,1015,1014,1013,10.0,10.0,10.0,23,11,32.0,0.0,2.0,Rain,280,20-30,24.0,13.0,3.0,40.0,0
1997-07-01,22.0,17.0,12.0,13.0,9.0,6.0,77.0,60.0,46.0,1015,1013,1012,10.0,10.0,9.0,26,5,43.98830576155163,0.0,5.0,Rain,235,20-30,22.0,10.0,7.0,31.0,0
1997-07-02,22.0,18.0,15.0,15.0,11.0,7.0,94.0,69.0,43.0,1016,1012,1010,10.0,9.0,3.0,23,10,43.98830576155163,0.0,6.0,Rain,245,20-30,22.0,7.0,8.0,51.0,0
1997-07-03,23.0,16.0,8.0,10.0,7.0,4.0,93.0,55.0,31.0,1018,1017,1016,10.0,10.0,10.0,23,8,43.98830576155163,0.0,3.0,Rain,283,20-30,23.0,15.0,6.0,62.0,0
1997-07-04,24.0,17.0,10.0,8.0,6.0,4.0,76.0,48.0,34.0,1024,1021,1019,10.0,10.0,10.0,14,3,43.98830576155163,0.0,5.0,Rain,20,10-20,24.0,14.0,4.0,42.0,0
1997-07-05,26.0,18.0,11.0,10.0,8.0,5.0,76.0,50.0,34.0,1027,1026,1024,10.0,10.0,10.0,19,10,43.98830576155163,0.0,1.0,Rain,68,10-20,26.0,15.0,5.0,42.0,0
1997-07-06,31.0,21.0,12.0,12.0,9.0,7.0,72.0,48.0,30.0,1027,1025,1021,14.64407356948229,11.719856948228882,9.134877384196185,21,13,43.98830576155163,0.0,3.2060661764705882,Rain,59,20-30,31.0,19.0,5.0,42.0,0
1997-07-07,33.0,23.0,14.0,17.0,11.0,7.0,67.0,44.0,27.0,1023,1021,1017,10.0,10.0,10.0,11,6,43.98830576155163,0.0,1.0,Rain,70,10-20,33.0,19.0,10.0,40.0,0
1997-07-08,33.0,24.0,16.0,15.0,12.0,7.0,64.0,42.0,31.0,1019,1016,1012,10.0,10.0,8.0,14,8,43.98830576155163,0.0,5.0,Rain-Thunderstorm,58,10-20,33.0,17.0,8.0,33.0,0
1997-07-09,28.0,23.0,18.0,15.0,14.0,12.0,83.0,60.0,42.0,1015,1014,1012,10.0,10.0,7.0,32,10,19.0,0.0,3.0,Rain-Thunderstorm,31,30-40,28.0,10.0,3.0,41.0,0
1997-07-10,28.0,20.0,13.0,14.0,12.0,11.0,94.0,60.0,37.0,1017,1015,1014,10.0,10.0,10.0,23,6,43.98830576155163,0.0,4.0,Rain-Thunderstorm,338,20-30,28.0,15.0,3.0,57.0,0
1997-07-11,30.0,22.0,14.0,13.0,12.0,9.0,88.0,52.0,33.0,1019,1017,1016,10.0,10.0,10.0,13,8,43.98830576155163,0.0,2.0,Rain,346,10-20,30.0,16.0,4.0,55.0,0
1997-07-12,33.0,23.0,14.0,15.0,12.0,9.0,77.0,47.0,29.0,1017,1015,1012,10.0,10.0,10.0,16,5,43.98830576155163,0.0,2.0,Rain,220,10-20,33.0,19.0,6.0,48.0,0
1997-07-13,34.0,28.0,22.0,16.0,13.0,10.0,53.0,40.0,30.0,1016,1014,1013,10.0,10.0,10.0,23,11,43.98830576155163,0.0,2.0,Rain,171,20-30,34.0,12.0,6.0,23.0,0
1997-07-14,35.0,27.0,19.0,16.0,13.0,9.0,53.0,41.0,32.0,1020,1017,1015,10.0,10.0,10.0,27,13,43.98830576155163,0.0,3.0,Rain,155,20-30,35.0,16.0,7.0,21.0,0
1997-07-15,33.0,24.0,17.0,18.0,15.0,10.0,94.0,52.0,30.0,1020,1017,1013,10.0,10.0,7.0,48,14,64.0,0.0,6.0,Rain-Thunderstorm,161,40-50,33.0,16.0,8.0,64.0,0
1997-07-16,28.0,22.0,16.0,16.0,13.0,10.0,94.0,64.0,32.0,1019,1016,1014,10.0,10.0,4.0,19,5,43.98830576155163,0.0,4.0,Rain-Thunderstorm,313,10-20,28.0,12.0,6.0,62.0,0
1997-07-17,28.0,22.0,17.0,13.0,12.0,11.0,72.0,52.0,37.0,1019,1017,1016,10.0,10.0,10.0,23,6,43.98830576155163,0.0,3.0,Rain,23,20-30,28.0,11.0,2.0,35.0,0
1997-07-18,37.0,27.0,17.0,13.0,11.0,8.0,59.0,39.0,24.0,1020,1019,1016,10.0,10.0,10.0,21,11,43.98830576155163,0.0,2.0,Rain,27,20-30,37.0,20.0,5.0,35.0,0
1997-07-19,35.0,26.0,16.0,15.0,9.0,5.0,59.0,39.0,22.0,1022,1020,1018,10.0,10.0,10.0,19,10,43.98830576155163,0.0,1.0,Rain,19,10-20,35.0,19.0,10.0,37.0,0
1997-07-20,35.0,26.0,16.0,16.0,11.0,6.0,63.0,42.0,28.0,1020,1018,1015,10.0,10.0,10.0,16,6,43.98830576155163,0.0,3.0,Rain,5,10-20,35.0,19.0,10.0,35.0,0
1997-07-21,35.0,27.0,18.0,17.0,14.0,8.0,68.0,45.0,31.0,1016,1014,1011,10.0,10.0,9.0,16,5,43.98830576155163,0.0,2.0,Rain-Thunderstorm,199,10-20,35.0,17.0,9.0,37.0,0
1997-07-22,30.0,24.0,18.0,18.0,15.0,13.0,88.0,64.0,37.0,1016,1014,1012,10.0,9.0,5.0,29,8,48.0,0.0,5.0,Rain-Thunderstorm,9,20-30,30.0,12.0,5.0,51.0,0
1997-07-23,30.0,23.0,16.0,17.0,14.0,12.0,94.0,62.0,35.0,1019,1017,1015,10.0,10.0,7.0,35,10,55.0,0.0,5.0,Rain-Thunderstorm,25,30-40,30.0,14.0,5.0,59.0,0
1997-07-24,31.0,23.0,16.0,14.0,12.0,10.0,82.0,54.0,31.0,1023,1021,1020,10.0,10.0,10.0,14,5,43.98830576155163,0.0,3.0,Rain,16,10-20,31.0,15.0,4.0,51.0,0
1997-07-25,36.0,26.0,16.0,14.0,13.0,9.0,77.0,45.0,25.0,1024,1023,1021,10.0,10.0,10.0,13,3,43.98830576155163,0.0,1.0,Rain,19,10-20,36.0,20.0,5.0,52.0,0
1997-07-26,37.0,27.0,17.0,15.0,12.0,8.0,63.0,38.0,24.0,1023,1022,1019,10.0,10.0,10.0,10,3,43.98830576155163,0.0,2.0,Rain,21,0-10,37.0,20.0,7.0,39.0,0
1997-07-27,34.0,27.0,19.0,19.0,12.0,9.0,65.0,42.0,24.0,1021,1020,1018,10.0,10.0,10.0,26,8,43.98830576155163,0.0,4.0,Rain-Thunderstorm,15,20-30,34.0,15.0,10.0,41.0,0
1997-07-28,36.0,27.0,19.0,16.0,12.0,9.0,65.0,40.0,26.0,1020,1019,1016,10.0,10.0,7.0,23,6,43.98830576155163,0.0,4.0,Rain-Thunderstorm,91,20-30,36.0,17.0,7.0,39.0,0
1997-07-29,36.0,27.0,18.0,17.0,14.0,12.0,78.0,50.0,27.0,1022,1019,1017,10.0,10.0,10.0,37,11,40.0,0.0,5.0,Thunderstorm,63,30-40,36.0,18.0,5.0,51.0,0
1997-07-30,36.0,29.0,22.0,16.0,13.0,11.0,57.0,42.0,27.0,1020,1019,1017,10.0,10.0,10.0,23,6,43.98830576155163,0.0,4.0,Thunderstorm,71,20-30,36.0,14.0,5.0,30.0,0
1997-07-31,36.0,32.0,28.0,14.0,13.0,9.0,42.0,30.0,25.0,1021,1019,1017,10.0,10.0,10.0,10,6,43.98830576155163,0.0,3.0,Rain,105,0-10,36.0,8.0,5.0,17.0,0
1997-08-01,38.0,29.0,20.0,17.0,13.0,9.0,83.0,40.0,24.0,1018,1016,1013,10.0,10.0,10.0,10,3,43.98830576155163,0.0,1.0,Rain,15,0-10,38.0,18.0,8.0,59.0,0
1997-08-02,39.0,29.0,20.0,15.0,12.0,9.0,52.0,34.0,21.0,1017,1015,1013,10.0,10.0,10.0,16,8,43.98830576155163,0.0,2.0,Rain,4,10-20,39.0,19.0,6.0,31.0,0
1997-08-03,38.0,29.0,21.0,15.0,12.0,10.0,49.0,34.0,22.0,1017,1015,1013,10.0,10.0,10.0,21,8,43.98830576155163,0.0,1.0,Thunderstorm,304,20-30,38.0,17.0,5.0,27.0,0
1997-08-04,34.0,27.0,20.0,18.0,14.0,11.0,83.0,52.0,26.0,1017,1015,1013,10.0,10.0,7.0,23,8,43.98830576155163,0.0,3.0,Rain-Thunderstorm,83,20-30,34.0,14.0,7.0,57.0,0
1997-08-05,32.0,24.0,18.0,18.0,13.0,7.0,88.0,51.0,22.0,1016,1015,1013,10.0,10.0,10.0,26,8,43.98830576155163,0.0,2.0,Rain,244,20-30,32.0,14.0,11.0,66.0,0
1997-08-06,29.0,22.0,15.0,10.0,8.0,5.0,67.0,39.0,23.0,1015,1013,1011,10.0,10.0,10.0,24,8,43.98830576155163,0.0,1.0,Rain,263,20-30,29.0,14.0,5.0,44.0,0
1997-08-07,29.0,22.0,16.0,10.0,8.0,5.0,59.0,39.0,28.0,1013,1012,1011,10.0,10.0,10.0,16,6,43.98830576155163,0.0,2.0,Rain,213,10-20,29.0,13.0,5.0,31.0,0
1997-08-08,28.0,22.0,17.0,18.0,12.0,5.0,88.0,57.0,38.0,1017,1015,1012,10.0,10.0,9.0,37,6,43.98830576155163,0.0,6.0,Rain-Thunderstorm,110,30-40,28.0,11.0,13.0,50.0,0
1997-08-09,32.0,24.0,17.0,16.0,14.0,12.0,83.0,55.0,29.0,1018,1017,1015,10.0,10.0,10.0,10,5,43.98830576155163,0.0,3.0,Rain,126,0-10,32.0,15.0,4.0,54.0,0
1997-08-10,28.0,23.0,19.0,16.0,13.0,9.0,83.0,54.0,32.0,1017,1016,1013,10.0,10.0,8.0,24,6,43.98830576155163,0.0,5.0,Rain-Thunderstorm,245,20-30,28.0,9.0,7.0,51.0,0
1997-08-11,30.0,22.0,14.0,14.0,10.0,8.0,88.0,47.0,25.0,1022,1019,1016,10.0,10.0,10.0,16,6,43.98830576155163,0.0,3.0,Rain,152,10-20,30.0,16.0,6.0,63.0,0
1997-08-12,33.0,24.0,15.0,11.0,9.0,8.0,67.0,42.0,23.0,1023,1022,1020,10.0,10.0,10.0,13,3,43.98830576155163,0.0,1.0,Rain,120,10-20,33.0,18.0,3.0,44.0,0
1997-08-13,36.0,26.0,16.0,14.0,10.0,7.0,59.0,36.0,23.0,1024,1023,1021,14.64407356948229,11.719856948228882,9.134877384196185,10,6,43.98830576155163,0.0,3.2060661764705882,Rain,132,0-10,36.0,20.0,7.0,36.0,0
1997-08-14,37.0,28.0,19.0,16.0,12.0,9.0,68.0,39.0,25.0,1024,1022,1019,10.0,10.0,10.0,16,6,43.98830576155163,0.0,1.0,Rain,153,10-20,37.0,18.0,7.0,43.0,0
1997-08-15,37.0,28.0,19.0,14.0,12.0,9.0,64.0,37.0,24.0,1021,1020,1016,10.0,10.0,9.0,34,10,55.0,0.0,4.0,Thunderstorm,124,30-40,37.0,18.0,5.0,40.0,0
1997-08-16,35.0,27.0,19.0,14.0,12.0,11.0,68.0,40.0,25.0,1020,1018,1016,10.0,10.0,10.0,23,11,43.98830576155163,0.0,2.0,Rain,331,20-30,35.0,16.0,3.0,43.0,0
1997-08-17,35.0,28.0,21.0,15.0,12.0,10.0,56.0,37.0,24.0,1020,1018,1016,10.0,10.0,10.0,16,6,34.0,0.0,3.0,Rain,171,10-20,35.0,14.0,5.0,32.0,0
1997-08-18,35.0,28.0,20.0,15.0,12.0,8.0,68.0,40.0,22.0,1019,1018,1016,10.0,10.0,10.0,14,6,37.0,0.0,4.0,Rain,226,10-20,35.0,15.0,7.0,46.0,0
1997-08-19,36.0,27.0,18.0,16.0,12.0,8.0,60.0,37.0,23.0,1018,1017,1015,10.0,10.0,10.0,16,5,24.0,0.0,1.0,Rain,289,10-20,36.0,18.0,8.0,37.0,0
1997-08-20,37.0,28.0,19.0,15.0,11.0,7.0,49.0,34.0,22.0,1018,1016,1014,10.0,10.0,10.0,23,5,40.0,0.0,2.0,Rain,312,20-30,37.0,18.0,8.0,27.0,0
1997-08-21,36.0,29.0,22.0,16.0,13.0,9.0,61.0,39.0,23.0,1019,1017,1016,10.0,10.0,10.0,23,8,43.98830576155163,0.0,2.0,Rain,129,20-30,36.0,14.0,7.0,38.0,0
1997-08-22,36.0,27.0,19.0,15.0,13.0,10.0,68.0,38.0,25.0,1022,1020,1018,10.0,10.0,10.0,14,6,43.98830576155163,0.0,3.0,Rain,122,10-20,36.0,17.0,5.0,43.0,0
1997-08-23,35.0,29.0,23.0,17.0,15.0,12.0,69.0,47.0,30.0,1020,1018,1016,10.0,10.0,8.0,40,6,50.0,0.0,4.0,Rain,162,30-40,35.0,12.0,5.0,39.0,0
1997-08-24,32.0,27.0,22.0,17.0,13.0,8.0,73.0,46.0,31.0,1018,1016,1013,10.0,10.0,10.0,19,6,43.98830576155163,0.0,4.0,Rain,140,10-20,32.0,10.0,9.0,42.0,0
1997-08-25,25.0,22.0,19.0,18.0,14.0,12.0,94.0,66.0,47.0,1015,1014,1013,10.0,10.0,5.0,27,11,47.0,0.0,6.0,Rain-Thunderstorm,193,20-30,25.0,6.0,6.0,47.0,0
